DevGroup,Module,PrjPath,AssemblyName,BuildStage,IsNeedBuild
SCF,SVC,Src\SVC\UniFileManager\Svc.UniFileMgr.RemoteClient\Svc.UniFileMgr.RemoteClient.csproj,Inspur.GSP.Svc.UniFileMgr.RemoteClient,40DomainImpl,True
SCF,SVC,Src\SVC\UniFileManager\Svc.UniFileMgr.WebPage\Svc.UniFileMgr.WebPage.csproj,Inspur.GSP.Svc.UniFileMgr.WebPage,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\Audit\AuditCore\GspAuditCore.csproj,Inspur.GSP.Sys.Audit.Core,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\Audit\GSPAuditController\GSPAuditController.csproj,Inspur.GSP.Sys.Audit.Controller,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\Audit\GSPAuditLocalClient\GSPAuditLocalClient.csproj,Inspur.GSP.Sys.Audit.LocalClient,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\Audit\GspAuditManagerSPI\GspAuditManagerAPI.csproj,Inspur.GSP.Sys.Audit.ManagerApi,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\Audit\GSPAuditUI\GSPAuditUI.csproj,Inspur.GSP.Sys.Audit.UI,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\Audit\GSPAuditWebServiceClient\GSPAuditRemoteClient.csproj,Inspur.GSP.Sys.Audit.RemoteClient,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\UserState\GSPStakeoutCore\GSPUserStateCore.csproj,Inspur.GSP.Sys.UserState.Core,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\UserState\GSPStakeoutLocalClient\GSPUserStateLocalClient.csproj,Inspur.GSP.Sys.UserState.LocalClient,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\UserState\GSPStakeoutWebServiceClient\GSPUserStateRemoteClient.csproj,Inspur.GSP.Sys.UserState.RemoteClient,40DomainImpl,True
SCF,SYS,Src\SYS\Admin\UserState\GSPUStateController\GSPUserStateController.csproj,Inspur.GSP.Sys.UserState.GSPStateController,40DomainImpl,True
SCF,SYS,Src\SYS\Context\CustomVariable\CustomVariableCommon\CustomVariableCommon.csproj,Inspur.GSP.Sys.Context.CustomVariable.Common,40DomainImpl,True
SCF,SYS,Src\SYS\Context\CustomVariable\CustomVariableCore\CustomVariableCore.csproj,Inspur.GSP.Sys.Context.CustomVariable.Core,40DomainImpl,True
SCF,SYS,Src\SYS\Context\CustomVariable\CustomVariableLocalClient\CustomVariableLocalClient.csproj,Inspur.GSP.Sys.Context.CustomVariable.LocalClient,40DomainImpl,True
SCF,SYS,Src\SYS\Context\CustomVariable\CustomVariableRemoteClient\CustomVariableRemoteClient.csproj,Inspur.GSP.Sys.Context.CustomVariable.RemoteClient,40DomainImpl,True
SCF,SYS,Src\SYS\Context\CustomVariable\CustomVariableUI\CustomVariableUI.csproj,Inspur.GSP.Sys.Context.CustomVariable.UI,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\LogicPartition\GSPLogicPartitionCore\GSPLogicPartitionCore.csproj,Genersoft.Platform.Security.LogicPartitionCore,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\LogicPartition\GSPLogicPartitionLocalClient\GSPLogicPartitionLocalClient.csproj,Genersoft.Platform.Security.LogicPartitionLocalClient,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\LogicPartition\GSPLogicPartitionUI\GSPLogicPartitionUI.csproj,Genersoft.Platform.Security.LogicPartitionUI,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\LogicPartition\GSPLogicPartitionWebService\GSPLogicPartitionWebService.csproj,Genersoft.Platform.Security.LogicPartitionWebService,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\LogicPartition\GSPLogicPartitionWebServiceClient\GSPLogicPartitionWebServiceClient.csproj,Genersoft.Platform.Security.LogicPartitionWebServiceClient,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\Security\AuthorizationCore\AuthorizationCore.csproj,Genersoft.Platform.Security.AuthorizationCore,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\Security\AuthorizationLocalClient\AuthorizationLocalClient.csproj,Genersoft.Platform.Security.AuthorizationLocalClient,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\Security\AuthorizationUI\AuthorizationUI.csproj,Genersoft.Platform.Security.AuthorizationUI,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\Security\AuthorizationWebService\AuthorizationWebService.csproj,Genersoft.Platform.Security.AuthorizationWebService,40DomainImpl,True
SCF,SYS,Src\SYS\RAC\Security\AuthorizationWebServiceClient\AuthorizationWebServiceClient.csproj,Genersoft.Platform.Security.AuthorizationWebServiceClient,40DomainImpl,True
SCF,SYS,Src\SYS\SysBase\SysManager\GSPSysManagerCore\GSPSysManagerCore.csproj,Genersoft.Platform.Security.SysManagerCore,40DomainImpl,True
SCF,SYS,Src\SYS\SysBase\SysManager\GSPSysManagerLocalClient\GSPSysManagerLocalClient.csproj,Genersoft.Platform.Security.SysManagerLocalClient,40DomainImpl,True
SCF,SYS,Src\SYS\SysBase\SysManager\GSPSysManagerUI\GSPSysManagerUI.csproj,Genersoft.Platform.Security.SysManagerUI,40DomainImpl,True
SCF,SYS,Src\SYS\SysBase\SysManager\GSPSysManagerWebService\GSPSysManagerWebService.csproj,Genersoft.Platform.Security.SysManagerWebService,40DomainImpl,True
SCF,SYS,Src\SYS\SysBase\SysManager\GSPSysManagerWebServiceClient\GSPSysManagerWebServiceClient.csproj,Genersoft.Platform.Security.SysManagerWebServiceClient,40DomainImpl,True
SCF,SYS,Src\SYS\SysBase\SysManager\SysManagerExtController\SysManagerExtController.csproj,Genersoft.Platform.Security.SysManagerExtController,40DomainImpl,True
SCF,Tools,Src\Tools\LogViewer\Tools.DBLogViewer.Api\Tools.DBLogViewer.Api.csproj,Inspur.GSP.Tools.DBLogViewer.Api,40DomainImpl,True
SCF,Tools,Src\Tools\LogViewer\Tools.DBLogViewer.Core\Tools.DBLogViewer.Core.csproj,Inspur.GSP.Tools.DBLogViewer.Core,40DomainImpl,True
SCF,Tools,Src\Tools\LogViewer\Tools.DBLogViewer\Tools.DBLogViewer.csproj,GSPDBLogViewer,40DomainImpl,True
SCF,Tools,Src\Tools\LogViewer\Tools.DBLogViewer\UI\Genersoft.Platform.DBLogViewer.UI.csproj,Genersoft.Platform.DBLogViewer.UI,40DomainImpl,False
SCF,Tools,Src\Tools\ResourceEditor\src\Resourcer.csproj,ResourceEditor,40DomainImpl,True
SCF,Tools,Src\Tools\SqlProfiler\Common\Common.csproj,Inspur.GSP.Tools.DBProfiler.Common,40DomainImpl,True
SCF,Tools,Src\Tools\SqlProfiler\Viewer\Viewer.csproj,Inspur.GSP.Tools.DBProfiler.Viewer,40DomainImpl,True
SCF,Tools,Src\Tools\SqlProfiler\WindowsService\WindowService.csproj,Inspur.GSP.Tools.DBProfiler.WindowsService,40DomainImpl,True
WF,WF,Src\WF\Admin\GSP_WF_RunTimeAdminUI\Inspur.GSP.WF.Admin.UI.csproj,Inspur.GSP.WF.Admin.UI,40DomainImpl,True
WF,WF,Src\WF\BizProcess\GSP_WF_SystemInitUI\Inspur.GSP.WF.BusinessProcess.UI.csproj,Inspur.GSP.WF.BusinessProcess.UI,40DomainImpl,True
WF,WF,Src\WF\BizProcess\GSPWFBizProcessCore\Inspur.GSP.WF.BusinessProcess.Core.csproj,Inspur.GSP.WF.BusinessProcess.Core,40DomainImpl,True
WF,WF,Src\WF\BizProcess\Inspur.GSP.WF.BizProcess.LocalClient\Inspur.GSP.WF.BusinessProcess.LocalClient.csproj,Inspur.GSP.WF.BusinessProcess.LocalClient,40DomainImpl,True
WF,WF,Src\WF\BizProcess\Inspur.GSP.WF.BizProcess.RemoteClient\Inspur.GSP.WF.BusinessProcess.RemoteClient.csproj,Inspur.GSP.WF.BusinessProcess.RemoteClient,40DomainImpl,True
WF,WF,Src\WF\Common\GSP_Utils\Inspur.GSP.WF.Common.ClientUtils.csproj,Inspur.GSP.WF.Common.ClientUtils,40DomainImpl,True
WF,WF,Src\WF\Common\GSP_WF_CommonUI\Inspur.GSP.WF.Common.ComponentUI.csproj,Inspur.GSP.WF.Common.ComponentUI,40DomainImpl,True
WF,WF,Src\WF\Common\GSP_WF_ProcessStateViewer\Inspur.GSP.WF.Common.ProcessStateViewer.csproj,Inspur.GSP.WF.Common.ProcessStateViewer,40DomainImpl,True
WF,WF,Src\WF\Common\GSP_WF_Validator\Inspur.GSP.WF.Common.Validator.csproj,Inspur.GSP.WF.Common.Validator,40DomainImpl,True
WF,WF,Src\WF\Common\Inspur.GSP.WF.Common.LocalClient\Inspur.GSP.WF.Common.LocalClient.csproj,Inspur.GSP.WF.Common.LocalClient,40DomainImpl,True
WF,WF,Src\WF\Common\Inspur.GSP.WF.Common.RemoteClient\Inspur.GSP.WF.Common.RemoteClient.csproj,Inspur.GSP.WF.Common.RemoteClient,40DomainImpl,True
WF,WF,Src\WF\Common\Inspur.GSP.WF.Common.ServerUtils\Inspur.GSP.WF.Common.ServerUtils.csproj,Inspur.GSP.WF.Common.ServerUtils,40DomainImpl,True
WF,WF,Src\WF\DesignTime\GSP_WF_Template\Inspur.GSP.WF.DesignTime.Template.csproj,Inspur.GSP.WF.DesignTime.Template,40DomainImpl,True
WF,WF,Src\WF\DesignTime\GSP_WorkflowDesigner\Inspur.GSP.WF.DesignTime.Designer.csproj,Inspur.GSP.WF.DesignTime.Designer,40DomainImpl,True
WF,WF,Src\WF\DesignTime\GSPWFDesignTimeCore\Inspur.GSP.WF.DesignTime.Core.csproj,Inspur.GSP.WF.DesignTime.Core,40DomainImpl,True
WF,WF,Src\WF\DesignTime\Inspur.GSP.WF.DesignTime.LocalClient\Inspur.GSP.WF.DesignTime.LocalClient.csproj,Inspur.GSP.WF.DesignTime.LocalClient,40DomainImpl,True
WF,WF,Src\WF\DesignTime\Inspur.GSP.WF.DesignTime.RemoteClient\Inspur.GSP.WF.DesignTime.RemoteClient.csproj,Inspur.GSP.WF.DesignTime.RemoteClient,40DomainImpl,True
WF,WF,Src\WF\Runtime\GSP_WorkflowClient\Inspur.GSP.WF.Runtime.LocalClient.csproj,Inspur.GSP.WF.Runtime.LocalClient,40DomainImpl,True
WF,WF,Src\WF\Runtime\GSP_WorkflowEngine\Inspur.GSP.WF.Runtime.Engine.csproj,Inspur.GSP.WF.Runtime.Engine,40DomainImpl,True
WF,WF,Src\WF\Runtime\GSP_WorkflowServer\Inspur.GSP.WF.Runtime.ParticipantParser.csproj,Inspur.GSP.WF.Runtime.ParticipantParser,40DomainImpl,True
WF,WF,Src\WF\Runtime\GSP_WorkflowWebServiceClient\Inspur.GSP.WF.Runtime.RemoteClient.csproj,Inspur.GSP.WF.Runtime.RemoteClient,40DomainImpl,True
WF,WF,Src\WF\TaskCenter\GSP_WF_TaskUI\Inspur.GSP.WF.TaskCenter.WinformUI.csproj,Inspur.GSP.WF.TaskCenter.WinformUI,40DomainImpl,True
SCF,Tools,Src\Tools\50Patch\Src\20PatchProducer\GSPPatchSPI\GSPPatchManagerApi.csproj,Inspur.GSP.Patch.ManagerApi,50Application,True
SCF,Tools,Src\Tools\50Patch\Src\30PatchInstall\GSPPatchConsistency\GSPPatchConsistency.csproj,Genersoft.Platform.GSPPatch.PatchConsistency,50Application,True
SCF,Tools,Src\Tools\50Patch\Src\30PatchInstall\GSPPatchInfoDAC\GSPPatchInfoLocalClient.csproj,Genersoft.Platform.GSPPatch.GSPPatchInfoLocalClient,50Application,True
SCF,Tools,Src\Tools\50Patch\Src\30PatchInstall\GSPPatchInfoWebservice\GSPPatchInfoWebservice.csproj,Genersoft.Platform.GSPPatch.GSPPatchInfoWebservice,50Application,True
SCF,Tools,Src\Tools\50Patch\Src\30PatchInstall\GSPPatchInfoWebServiceClient\GSPPatchInfoWebServiceClient.csproj,Genersoft.Platform.GSPPatch.GSPPatchInfoWebServiceClient,50Application,True
SCF,Tools,Src\Tools\50Patch\Src\30PatchInstall\GSPPatchInstallSPI\GSPPatchInstallManagerApi.csproj,Inspur.GSP.Patch.InstallManagerApi,50Application,True
SCF,Tools,Src\Tools\50Patch\Src\30PatchInstall\GSPPatchLogging\GSPPatchLogging.csproj,Genersoft.Platform.GSPPatch.GSPPatchLogging,50Application,True
